store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,dropdown
AdidasOriginals,2021/2/1,accessories,B1,766,6,355,46,411,54,14,2,179,50,6,43,9,5,enter_rate
AdidasOriginals,2021/2/2,accessories,B1,802,5,369,46,433,54,13,2,180,49,6,44,10,5,female_rate
AdidasOriginals,2021/2/3,accessories,B1,767,6,371,48,396,52,14,2,183,49,6,43,11,6,male_rate
AdidasOriginals,2021/2/4,accessories,B1,944,6,452,48,492,52,21,2,207,46,10,46,12,6,teenager_rate
AdidasOriginals,2021/2/5,accessories,B1,1106,6,530,48,576,52,23,2,250,47,10,45,15,6,youth_rate
AdidasOriginals,2021/2/6,accessories,B1,2094,5,963,46,1131,54,41,2,426,44,19,46,32,8,middle-aged_rate
AdidasOriginals,2021/2/7,accessories,B1,1292,6,617,48,675,52,26,2,284,46,12,46,18,6,senior_rate
AdidasOriginals,2021/2/8,accessories,B1,1391,6,664,48,727,52,30,2,302,45,14,46,19,6,
AdidasOriginals,2021/2/9,accessories,B1,1688,6,800,47,888,53,39,2,353,44,19,47,23,7,
AdidasOriginals,2021/2/10,accessories,B1,2113,6,1008,48,1105,52,49,2,428,42,24,48,29,7,
AdidasOriginals,2021/2/11,accessories,B1,930,7,436,47,494,53,32,3,187,43,16,49,9,5,
AdidasOriginals,2021/2/12,accessories,B1,1733,5,829,48,904,52,28,2,338,41,14,49,27,8,
AdidasOriginals,2021/2/13,accessories,B1,1749,4,878,50,871,50,37,2,350,40,19,51,26,7,
AdidasOriginals,2021/2/14,accessories,B1,1994,4,968,49,1026,51,32,2,386,40,16,50,34,9,
AdidasOriginals,2021/2/15,accessories,B1,1883,4,931,49,952,51,28,1,372,40,14,51,30,8,
AdidasOriginals,2021/2/16,accessories,B1,1626,4,779,48,847,52,26,2,323,42,13,50,22,7,
AdidasOriginals,2021/2/17,accessories,B1,1645,4,794,48,851,52,29,2,324,41,15,49,25,8,
AdidasOriginals,2021/2/18,accessories,B1,1150,5,503,44,647,56,24,2,243,48,10,44,14,6,
AdidasOriginals,2021/2/19,accessories,B1,1187,6,506,43,681,57,20,2,248,49,9,44,13,5,
AdidasOriginals,2021/2/20,accessories,B1,1354,6,602,44,752,56,27,2,286,47,12,45,15,5,
AdidasOriginals,2021/2/21,accessories,B1,1956,5,779,40,1177,60,46,2,381,49,20,43,20,5,
AdidasOriginals,2021/2/22,accessories,B1,981,7,424,43,557,57,26,3,218,51,11,41,10,5,
AdidasOriginals,2021/2/23,accessories,B1,942,6,409,43,533,57,15,2,202,49,6,44,11,5,
AdidasOriginals,2021/2/24,accessories,B1,911,6,423,46,488,54,17,2,215,51,7,42,11,5,
AdidasOriginals,2021/2/25,accessories,B1,1025,6,455,44,570,56,21,2,224,49,9,44,10,5,
AdidasOriginals,2021/2/26,accessories,B1,1205,6,557,46,648,54,30,2,266,48,13,45,13,5,
AdidasOriginals,2021/2/27,accessories,B1,2129,5,908,43,1221,57,42,2,406,45,20,48,21,5,
AdidasOriginals,2021/2/28,accessories,B1,1626,5,674,41,952,59,24,1,314,47,11,47,16,5,
BOYLONDON,2021/2/1,accessories,B1,88,1,20,23,68,77,2,3,2,9,2,88,0,0,
BOYLONDON,2021/2/2,accessories,B1,213,2,40,19,173,81,8,4,7,18,6,74,0,5,
BOYLONDON,2021/2/3,accessories,B1,140,1,28,20,112,80,4,3,2,9,3,85,0,4,
BOYLONDON,2021/2/4,accessories,B1,143,1,23,16,120,84,7,5,3,14,5,78,0,3,
BOYLONDON,2021/2/5,accessories,B1,159,1,28,18,131,82,3,2,5,18,2,76,0,4,
BOYLONDON,2021/2/6,accessories,B1,553,2,112,20,441,80,21,4,25,23,14,70,1,4,
BOYLONDON,2021/2/7,accessories,B1,365,2,77,21,288,79,15,4,17,22,11,70,1,4,
BOYLONDON,2021/2/8,accessories,B1,261,1,53,20,208,80,10,4,12,23,7,71,0,2,
BOYLONDON,2021/2/9,accessories,B1,332,1,63,19,269,81,8,2,14,23,5,72,0,3,
BOYLONDON,2021/2/10,accessories,B1,504,2,96,19,408,81,18,4,24,25,12,68,1,4,
BOYLONDON,2021/2/11,accessories,B1,86,1,13,15,73,85,1,1,3,23,0,71,0,5,
BOYLONDON,2021/2/12,accessories,B1,178,1,32,18,146,82,4,2,8,24,3,69,0,4,
BOYLONDON,2021/2/13,accessories,B1,223,1,47,21,176,79,3,1,11,23,2,73,0,3,
BOYLONDON,2021/2/14,accessories,B1,220,1,57,26,163,74,6,3,16,28,4,65,1,4,
BOYLONDON,2021/2/15,accessories,B1,275,1,70,25,205,75,6,2,20,29,4,66,1,3,
BOYLONDON,2021/2/16,accessories,B1,282,1,57,20,225,80,8,3,14,24,6,69,0,4,
BOYLONDON,2021/2/17,accessories,B1,299,1,61,20,238,80,8,3,15,25,5,71,0,2,
BOYLONDON,2021/2/18,accessories,B1,134,1,27,20,107,80,1,1,7,26,1,69,0,4,
BOYLONDON,2021/2/19,accessories,B1,137,1,34,25,103,75,3,2,10,28,2,65,0,4,
BOYLONDON,2021/2/20,accessories,B1,206,1,42,21,164,79,11,5,9,22,8,68,0,5,
BOYLONDON,2021/2/21,accessories,B1,329,1,76,23,253,77,7,2,20,27,5,66,1,5,
BOYLONDON,2021/2/22,accessories,B1,88,1,17,19,71,81,4,5,4,24,3,65,0,7,
BOYLONDON,2021/2/23,accessories,B1,78,1,14,18,64,82,1,1,3,21,1,76,0,2,
BOYLONDON,2021/2/24,accessories,B1,70,1,15,21,55,79,3,4,4,28,2,65,0,3,
BOYLONDON,2021/2/25,accessories,B1,71,1,15,21,56,79,3,5,4,30,2,62,0,4,
BOYLONDON,2021/2/26,accessories,B1,112,1,19,17,93,83,5,5,5,24,4,68,0,3,
BOYLONDON,2021/2/27,accessories,B1,320,1,78,24,242,76,12,4,25,32,8,61,1,3,
BOYLONDON,2021/2/28,accessories,B1,131,1,37,28,94,72,5,4,11,30,3,63,0,4,
DuniangHotpot,2021/2/1,consumer_electronics,B1,201,6,63,31,138,69,3,2,21,33,1,37,6,28,
DuniangHotpot,2021/2/2,consumer_electronics,B1,161,4,49,30,112,70,1,0,18,37,0,43,4,20,
DuniangHotpot,2021/2/3,consumer_electronics,B1,142,4,36,25,106,75,1,0,12,33,0,36,4,30,
DuniangHotpot,2021/2/4,consumer_electronics,B1,266,5,99,37,167,63,5,2,38,38,2,42,7,18,
DuniangHotpot,2021/2/5,consumer_electronics,B1,398,4,142,36,256,64,5,1,41,29,3,50,8,19,
DuniangHotpot,2021/2/6,consumer_electronics,B1,685,3,248,36,437,64,4,1,86,35,2,45,17,20,
DuniangHotpot,2021/2/7,consumer_electronics,B1,184,2,69,38,115,62,1,1,29,42,0,42,4,15,
DuniangHotpot,2021/2/8,consumer_electronics,B1,405,6,111,28,294,72,5,1,33,29,2,46,8,24,
DuniangHotpot,2021/2/9,consumer_electronics,B1,295,4,82,28,213,72,6,2,32,39,3,47,4,12,
DuniangHotpot,2021/2/10,consumer_electronics,B1,358,4,183,51,175,49,9,2,86,47,3,37,12,14,
DuniangHotpot,2021/2/11,consumer_electronics,B1,64,3,21,33,43,67,1,2,9,42,0,44,1,12,
DuniangHotpot,2021/2/12,consumer_electronics,B1,283,2,139,49,144,51,6,2,50,36,3,47,7,15,
DuniangHotpot,2021/2/13,consumer_electronics,B1,523,2,235,45,288,55,5,1,74,31,2,51,13,17,
DuniangHotpot,2021/2/14,consumer_electronics,B1,865,3,396,46,469,54,10,1,131,33,5,51,19,14,
DuniangHotpot,2021/2/15,consumer_electronics,B1,539,2,232,43,307,57,7,1,78,34,3,49,12,16,
DuniangHotpot,2021/2/16,consumer_electronics,B1,720,3,296,41,424,59,3,0,100,34,2,53,13,13,
DuniangHotpot,2021/2/17,consumer_electronics,B1,295,1,125,42,170,58,3,1,45,36,2,52,5,11,
DuniangHotpot,2021/2/18,consumer_electronics,B1,337,7,131,39,206,61,2,1,53,40,1,47,6,12,
DuniangHotpot,2021/2/19,consumer_electronics,B1,403,4,153,38,250,62,4,1,48,31,2,37,15,30,
DuniangHotpot,2021/2/20,consumer_electronics,B1,495,5,188,38,307,62,5,1,57,31,3,52,10,17,
DuniangHotpot,2021/2/21,consumer_electronics,B1,392,2,146,37,246,63,6,1,56,38,2,41,11,20,
DuniangHotpot,2021/2/22,consumer_electronics,B1,216,4,90,42,126,58,1,0,39,43,0,39,7,18,
DuniangHotpot,2021/2/23,consumer_electronics,B1,249,6,88,35,161,65,5,2,39,44,2,37,7,17,
DuniangHotpot,2021/2/24,consumer_electronics,B1,241,4,81,34,160,66,2,1,43,53,1,40,3,7,
DuniangHotpot,2021/2/25,consumer_electronics,B1,143,3,68,48,75,52,5,3,32,47,2,42,2,8,
DuniangHotpot,2021/2/26,consumer_electronics,B1,306,3,133,44,173,56,6,2,48,36,3,52,5,10,
DuniangHotpot,2021/2/27,consumer_electronics,B1,714,3,318,44,396,56,3,0,105,33,1,44,24,23,
DuniangHotpot,2021/2/28,consumer_electronics,B1,344,2,106,31,238,69,4,1,34,32,2,40,9,27,
Dyson,2021/2/1,consumer_electronics,B1,6,0,5,80,1,20,0,0,1,30,0,50,0,20,
Dyson,2021/2/2,consumer_electronics,B1,22,0,10,48,12,53,1,5,4,38,0,45,0,13,
Dyson,2021/2/3,consumer_electronics,B1,15,0,7,44,8,56,0,3,2,33,0,56,0,8,
Dyson,2021/2/4,consumer_electronics,B1,18,0,12,66,6,34,1,3,5,41,0,52,0,3,
Dyson,2021/2/5,consumer_electronics,B1,17,0,7,42,10,58,0,0,3,39,0,55,0,6,
Dyson,2021/2/6,consumer_electronics,B1,99,0,49,49,50,51,1,1,24,50,0,43,2,6,
Dyson,2021/2/7,consumer_electronics,B1,54,0,29,53,25,47,1,2,11,40,1,55,0,3,
Dyson,2021/2/8,consumer_electronics,B1,39,0,22,58,17,42,1,2,11,47,0,44,1,8,
Dyson,2021/2/9,consumer_electronics,B1,58,0,29,50,29,50,0,0,14,49,0,47,1,4,
Dyson,2021/2/10,consumer_electronics,B1,107,0,46,43,61,57,3,3,18,40,2,52,1,5,
Dyson,2021/2/11,consumer_electronics,B1,12,0,7,62,5,38,1,7,2,21,1,72,0,0,
Dyson,2021/2/12,consumer_electronics,B1,64,0,31,49,33,51,3,5,12,39,2,52,1,5,
Dyson,2021/2/13,consumer_electronics,B1,90,0,48,54,42,46,1,1,20,42,0,53,1,5,
Dyson,2021/2/14,consumer_electronics,B1,99,0,52,53,47,47,1,1,24,47,1,47,1,5,
Dyson,2021/2/15,consumer_electronics,B1,77,0,48,63,29,37,3,4,20,42,1,45,2,9,
Dyson,2021/2/16,consumer_electronics,B1,62,0,31,50,31,50,1,2,17,53,0,41,1,4,
Dyson,2021/2/17,consumer_electronics,B1,77,0,40,51,37,49,0,0,22,55,0,44,0,1,
Dyson,2021/2/18,consumer_electronics,B1,17,0,12,69,5,31,0,0,4,33,0,54,1,13,
Dyson,2021/2/19,consumer_electronics,B1,28,0,16,58,12,42,0,0,9,56,0,37,1,6,
Dyson,2021/2/20,consumer_electronics,B1,30,0,20,68,10,32,1,3,10,49,0,42,1,5,
Dyson,2021/2/21,consumer_electronics,B1,69,0,37,53,32,47,1,1,18,50,0,45,1,5,
Dyson,2021/2/22,consumer_electronics,B1,18,0,9,50,9,50,0,0,4,43,0,54,0,4,
Dyson,2021/2/23,consumer_electronics,B1,14,0,7,46,7,54,2,11,4,57,0,29,0,4,
Dyson,2021/2/24,consumer_electronics,B1,7,0,4,50,3,50,0,0,2,50,0,50,0,0,
Dyson,2021/2/25,consumer_electronics,B1,21,0,11,53,10,47,1,3,5,44,0,47,0,6,
Dyson,2021/2/26,consumer_electronics,B1,19,0,9,49,10,51,0,0,4,41,0,44,1,15,
Dyson,2021/2/27,consumer_electronics,B1,74,0,37,51,37,49,0,1,18,48,0,46,1,5,
Dyson,2021/2/28,consumer_electronics,B1,36,0,20,54,16,46,0,0,12,63,0,36,0,1,
FILAFUSION,2021/2/1,fashions,B1,295,2,163,55,132,45,1,0,83,51,0,44,4,5,
FILAFUSION,2021/2/2,fashions,B1,283,2,169,60,114,40,1,0,83,49,0,45,4,5,
FILAFUSION,2021/2/3,fashions,B1,353,3,194,55,159,45,2,1,94,48,1,45,6,6,
FILAFUSION,2021/2/4,fashions,B1,461,3,270,59,191,41,5,1,133,49,2,45,7,5,
FILAFUSION,2021/2/5,fashions,B1,481,3,283,59,198,41,2,0,138,49,1,44,10,7,
FILAFUSION,2021/2/6,fashions,B1,1059,3,603,57,456,43,11,1,263,44,5,47,23,9,
FILAFUSION,2021/2/7,fashions,B1,591,3,327,55,264,45,3,1,154,47,1,44,12,8,
FILAFUSION,2021/2/8,fashions,B1,691,3,405,59,286,41,6,1,190,47,3,45,14,8,
FILAFUSION,2021/2/9,fashions,B1,807,3,475,59,332,41,6,1,225,47,3,44,18,8,
FILAFUSION,2021/2/10,fashions,B1,1136,3,672,59,464,41,9,1,312,46,4,45,24,8,
FILAFUSION,2021/2/11,fashions,B1,446,3,233,52,213,48,4,1,114,49,2,44,7,6,
FILAFUSION,2021/2/12,fashions,B1,1012,3,599,59,413,41,16,2,270,45,7,44,24,9,
FILAFUSION,2021/2/13,fashions,B1,1101,3,673,61,428,39,8,1,290,43,4,48,23,8,
FILAFUSION,2021/2/14,fashions,B1,1344,3,822,61,522,39,11,1,366,45,5,45,35,10,
FILAFUSION,2021/2/15,fashions,B1,1040,2,659,63,381,37,11,1,278,42,5,47,26,9,
FILAFUSION,2021/2/16,fashions,B1,881,2,546,62,335,38,8,1,244,45,4,47,18,8,
FILAFUSION,2021/2/17,fashions,B1,952,2,587,62,365,38,10,1,264,45,5,46,21,8,
FILAFUSION,2021/2/18,fashions,B1,457,2,278,61,179,39,3,1,137,49,1,44,8,6,
FILAFUSION,2021/2/19,fashions,B1,473,2,298,63,175,37,5,1,153,51,2,41,10,6,
FILAFUSION,2021/2/20,fashions,B1,522,2,315,60,207,40,2,0,156,50,1,43,11,7,
FILAFUSION,2021/2/21,fashions,B1,919,3,529,58,390,42,5,1,287,54,2,38,21,7,
FILAFUSION,2021/2/22,fashions,B1,417,3,228,55,189,45,6,1,113,50,2,42,8,7,
FILAFUSION,2021/2/23,fashions,B1,470,3,279,59,191,41,2,1,142,51,1,42,9,7,
FILAFUSION,2021/2/24,fashions,B1,399,3,230,58,169,42,6,1,129,56,2,37,7,5,
FILAFUSION,2021/2/25,fashions,B1,473,3,299,63,174,37,4,1,158,53,2,40,10,6,
FILAFUSION,2021/2/26,fashions,B1,615,3,371,60,244,40,6,1,188,51,2,44,9,5,
FILAFUSION,2021/2/27,fashions,B1,1262,3,753,60,509,40,10,1,370,49,4,42,29,8,
FILAFUSION,2021/2/28,fashions,B1,841,3,504,60,337,40,7,1,242,48,3,43,19,8,
HairCode,2021/2/1,fashions,B1,94,1,37,40,57,60,2,2,11,30,1,49,2,18,
HairCode,2021/2/2,fashions,B1,110,1,52,47,58,53,3,3,12,23,2,54,2,20,
HairCode,2021/2/3,fashions,B1,128,1,66,52,62,48,5,4,22,33,2,52,3,12,
HairCode,2021/2/4,fashions,B1,128,1,68,53,60,47,7,5,20,29,4,52,3,13,
HairCode,2021/2/5,fashions,B1,155,1,83,54,72,46,2,1,27,33,1,44,6,22,
HairCode,2021/2/6,fashions,B1,391,1,184,47,207,53,7,2,39,21,3,48,11,29,
HairCode,2021/2/7,fashions,B1,246,1,117,48,129,52,8,3,28,24,3,42,9,31,
HairCode,2021/2/8,fashions,B1,261,1,124,47,137,53,3,1,28,23,1,46,9,31,
HairCode,2021/2/9,fashions,B1,294,1,127,43,167,57,4,1,24,19,2,46,8,33,
HairCode,2021/2/10,fashions,B1,411,1,194,47,217,53,8,2,35,18,3,41,14,39,
HairCode,2021/2/11,fashions,B1,189,1,79,42,110,58,6,3,15,19,3,42,5,35,
HairCode,2021/2/12,fashions,B1,335,1,157,47,178,53,7,2,32,20,4,49,9,29,
HairCode,2021/2/13,fashions,B1,308,1,161,52,147,48,4,1,29,18,2,48,9,33,
HairCode,2021/2/14,fashions,B1,261,0,133,51,128,49,4,2,30,22,2,50,8,26,
HairCode,2021/2/15,fashions,B1,344,1,150,44,194,56,4,1,25,17,2,51,8,31,
HairCode,2021/2/16,fashions,B1,235,1,112,48,123,53,3,1,25,22,1,52,6,25,
HairCode,2021/2/17,fashions,B1,311,1,142,46,169,54,4,1,24,17,2,49,8,33,
HairCode,2021/2/18,fashions,B1,235,1,122,52,113,48,3,1,20,16,2,51,6,32,
HairCode,2021/2/19,fashions,B1,152,1,77,51,75,49,4,2,15,19,2,48,4,31,
HairCode,2021/2/20,fashions,B1,196,1,94,48,102,52,4,2,22,24,1,40,8,34,
HairCode,2021/2/21,fashions,B1,360,1,181,50,179,50,8,2,36,20,4,44,12,34,
HairCode,2021/2/22,fashions,B1,111,1,59,53,52,47,3,3,13,22,2,48,4,27,
HairCode,2021/2/23,fashions,B1,137,1,73,53,64,47,4,3,26,35,2,51,3,10,
HairCode,2021/2/24,fashions,B1,114,1,64,56,50,44,5,4,20,32,3,51,3,12,
HairCode,2021/2/25,fashions,B1,110,1,52,47,58,53,4,3,18,35,2,50,2,12,
HairCode,2021/2/26,fashions,B1,153,1,66,43,87,57,4,3,24,36,2,48,3,14,
HairCode,2021/2/27,fashions,B1,297,1,161,54,136,46,4,1,52,32,2,45,11,22,
HairCode,2021/2/28,fashions,B1,208,1,133,64,75,36,6,3,36,27,3,52,7,18,
HIMO,2021/2/1,food,B1,261,2,160,61,101,39,35,14,74,46,13,36,3,4,
HIMO,2021/2/2,food,B1,277,2,178,64,99,36,38,14,82,46,14,36,3,4,
HIMO,2021/2/3,food,B1,269,2,179,66,90,34,40,15,80,45,14,35,4,5,
HIMO,2021/2/4,food,B1,320,2,208,65,112,35,53,16,83,40,19,36,7,8,
HIMO,2021/2/5,food,B1,297,2,210,71,87,29,43,14,89,42,15,36,6,7,
HIMO,2021/2/6,food,B1,475,1,300,63,175,37,66,14,121,40,25,39,9,7,
HIMO,2021/2/7,food,B1,284,1,180,64,104,36,39,14,79,44,14,36,5,7,
HIMO,2021/2/8,food,B1,324,1,205,63,119,37,29,9,94,46,11,39,6,6,
HIMO,2021/2/9,food,B1,315,1,194,61,121,39,48,15,66,34,21,44,4,6,
HIMO,2021/2/10,food,B1,342,1,215,63,127,37,42,12,93,43,16,37,7,7,
HIMO,2021/2/11,food,B1,89,1,55,62,34,38,14,15,24,44,5,34,2,7,
HIMO,2021/2/12,food,B1,338,1,194,58,144,42,43,13,70,36,18,43,6,8,
HIMO,2021/2/13,food,B1,305,1,187,61,118,39,35,11,72,38,14,40,7,10,
HIMO,2021/2/14,food,B1,527,1,314,60,213,41,63,12,112,36,28,44,9,8,
HIMO,2021/2/15,food,B1,483,1,301,62,182,38,58,12,118,39,24,41,9,8,
HIMO,2021/2/16,food,B1,499,1,294,59,205,41,58,12,116,40,23,41,10,8,
HIMO,2021/2/17,food,B1,466,1,283,61,183,39,48,10,118,42,19,39,10,9,
HIMO,2021/2/18,food,B1,465,2,286,61,179,39,70,15,116,41,27,38,7,6,
HIMO,2021/2/19,food,B1,352,2,222,63,130,37,51,14,92,42,19,37,6,7,
HIMO,2021/2/20,food,B1,517,2,336,65,181,35,77,15,135,40,30,39,8,6,
HIMO,2021/2/21,food,B1,601,2,331,55,270,45,92,15,133,40,35,37,9,7,
HIMO,2021/2/22,food,B1,342,2,212,62,130,38,53,15,98,46,17,32,6,7,
HIMO,2021/2/23,food,B1,365,3,233,64,132,36,58,16,107,46,19,33,5,5,
HIMO,2021/2/24,food,B1,414,3,261,63,153,37,60,15,112,43,23,37,6,5,
HIMO,2021/2/25,food,B1,394,2,238,60,156,40,56,14,99,42,20,36,8,8,
HIMO,2021/2/26,food,B1,387,2,249,64,138,36,55,14,108,44,19,34,9,8,
HIMO,2021/2/27,food,B1,623,2,363,58,260,42,79,13,144,40,32,41,10,7,
HIMO,2021/2/28,food,B1,563,2,352,63,211,37,70,12,142,40,27,39,12,9,
INMIX,2021/2/1,fashions,B1,524,1,279,53,245,47,22,4,150,54,9,39,4,3,
INMIX,2021/2/2,fashions,B1,712,2,390,55,322,45,27,4,193,49,11,43,8,4,
INMIX,2021/2/3,fashions,B1,604,1,348,58,256,42,24,4,187,54,9,38,8,4,
INMIX,2021/2/4,fashions,B1,532,1,322,61,210,39,15,3,173,54,6,40,7,4,
INMIX,2021/2/5,fashions,B1,912,2,525,58,387,42,24,3,305,58,9,36,11,4,
INMIX,2021/2/6,fashions,B1,1764,2,883,50,881,50,74,4,478,54,27,36,26,5,
INMIX,2021/2/7,fashions,B1,1018,2,550,54,468,46,49,5,312,57,18,36,8,3,
INMIX,2021/2/8,fashions,B1,1088,2,643,59,445,41,27,2,336,52,11,41,14,4,
INMIX,2021/2/9,fashions,B1,1286,2,721,56,565,44,45,3,387,54,17,37,22,6,
INMIX,2021/2/10,fashions,B1,1534,2,833,54,701,46,52,3,446,53,20,39,20,4,
INMIX,2021/2/11,fashions,B1,614,2,289,47,325,53,26,4,147,51,11,41,6,4,
INMIX,2021/2/12,fashions,B1,2128,2,1144,54,984,46,118,6,548,48,49,41,29,5,
INMIX,2021/2/13,fashions,B1,2092,2,1187,57,905,43,113,5,588,50,44,39,34,6,
INMIX,2021/2/14,fashions,B1,2480,2,1412,57,1068,43,112,5,723,51,43,38,43,6,
INMIX,2021/2/15,fashions,B1,2358,2,1392,59,966,41,102,4,695,50,41,40,40,6,
INMIX,2021/2/16,fashions,B1,1942,2,1111,57,831,43,69,4,584,53,28,40,24,4,
INMIX,2021/2/17,fashions,B1,2304,2,1338,58,966,42,77,3,706,53,30,39,38,5,
INMIX,2021/2/18,fashions,B1,872,1,507,58,365,42,21,2,278,55,8,37,16,6,
INMIX,2021/2/19,fashions,B1,836,1,500,60,336,40,22,3,261,52,9,41,12,4,
INMIX,2021/2/20,fashions,B1,1338,2,707,53,631,47,77,6,370,52,29,37,18,5,
INMIX,2021/2/21,fashions,B1,1844,2,1049,57,795,43,56,3,561,53,21,38,34,6,
INMIX,2021/2/22,fashions,B1,800,2,450,56,350,44,14,2,256,57,5,36,13,5,
INMIX,2021/2/23,fashions,B1,676,1,398,59,278,41,25,4,225,57,9,36,9,4,
INMIX,2021/2/24,fashions,B1,620,1,348,56,272,44,14,2,196,56,5,37,9,4,
INMIX,2021/2/25,fashions,B1,624,1,372,60,252,40,15,2,200,54,6,40,8,4,
INMIX,2021/2/26,fashions,B1,890,2,525,59,365,41,28,3,274,52,11,40,13,5,
INMIX,2021/2/27,fashions,B1,2650,2,1535,58,1115,42,90,3,773,50,37,41,43,6,
INMIX,2021/2/28,fashions,B1,1112,1,582,52,530,48,41,4,296,51,17,41,14,5,
JINS,2021/2/1,fashions,B1,290,3,168,58,122,42,11,4,70,41,5,48,5,7,
JINS,2021/2/2,fashions,B1,451,5,291,64,160,36,13,3,106,36,7,52,9,8,
JINS,2021/2/3,fashions,B1,367,4,225,61,142,39,15,4,78,35,8,54,6,7,
JINS,2021/2/4,fashions,B1,373,4,235,63,138,37,17,4,86,37,8,50,8,9,
JINS,2021/2/5,fashions,B1,470,4,278,59,192,41,18,4,99,35,9,51,9,9,
JINS,2021/2/6,fashions,B1,917,4,577,63,340,37,24,3,222,38,11,47,27,12,
JINS,2021/2/7,fashions,B1,500,4,308,62,192,38,17,3,119,39,8,48,12,10,
JINS,2021/2/8,fashions,B1,668,5,418,63,250,37,27,4,153,37,13,49,15,10,
JINS,2021/2/9,fashions,B1,565,3,342,61,223,39,13,2,136,40,6,48,13,10,
JINS,2021/2/10,fashions,B1,670,3,408,61,262,39,25,4,166,41,11,44,19,11,
JINS,2021/2/11,fashions,B1,250,3,157,63,93,37,12,5,59,37,6,49,5,9,
JINS,2021/2/12,fashions,B1,888,4,550,62,338,38,29,3,196,36,14,46,29,15,
JINS,2021/2/13,fashions,B1,1009,4,641,64,368,36,27,3,247,39,12,44,37,15,
JINS,2021/2/14,fashions,B1,1144,3,717,63,427,37,30,3,272,38,13,42,46,17,
JINS,2021/2/15,fashions,B1,1162,4,762,66,400,34,24,2,278,37,11,46,43,15,
JINS,2021/2/16,fashions,B1,942,4,620,66,322,34,20,2,236,38,10,49,26,11,
JINS,2021/2/17,fashions,B1,1042,4,698,67,344,33,23,2,251,36,11,48,34,14,
JINS,2021/2/18,fashions,B1,411,3,270,66,141,34,17,4,105,39,9,51,7,7,
JINS,2021/2/19,fashions,B1,373,3,232,62,141,38,6,2,97,42,3,49,8,8,
JINS,2021/2/20,fashions,B1,589,4,374,63,215,37,21,3,154,41,9,46,15,10,
JINS,2021/2/21,fashions,B1,890,4,542,61,348,39,26,3,235,43,11,40,31,13,
JINS,2021/2/22,fashions,B1,391,4,241,62,150,38,13,3,103,43,6,46,8,8,
JINS,2021/2/23,fashions,B1,346,3,219,63,127,37,10,3,85,39,5,51,6,8,
JINS,2021/2/24,fashions,B1,345,3,217,63,128,37,9,2,88,40,4,49,7,8,
JINS,2021/2/25,fashions,B1,299,3,192,64,107,36,15,5,81,42,7,46,5,7,
JINS,2021/2/26,fashions,B1,359,3,239,67,120,33,12,3,101,42,5,46,9,9,
JINS,2021/2/27,fashions,B1,952,3,619,65,333,35,24,2,267,43,10,43,31,11,
JINS,2021/2/28,fashions,B1,592,3,341,58,251,42,14,2,137,40,6,47,15,11,
KTWorld,2021/2/1,fashions,B1,256,2,69,27,187,73,8,3,25,36,5,57,1,4,
KTWorld,2021/2/2,fashions,B1,274,2,84,31,190,69,7,2,29,35,4,60,1,3,
KTWorld,2021/2/3,fashions,B1,286,2,89,31,197,69,5,2,35,40,3,56,1,2,
KTWorld,2021/2/4,fashions,B1,432,2,133,31,299,69,15,3,52,39,8,55,1,3,
KTWorld,2021/2/5,fashions,B1,407,2,125,31,282,69,16,4,46,37,9,56,1,3,
KTWorld,2021/2/6,fashions,B1,753,2,229,30,524,70,21,3,84,36,12,57,3,4,
KTWorld,2021/2/7,fashions,B1,578,2,197,34,381,66,21,4,78,40,11,53,3,4,
KTWorld,2021/2/8,fashions,B1,606,2,200,33,406,67,23,4,69,34,14,58,2,3,
KTWorld,2021/2/9,fashions,B1,659,3,216,33,443,67,18,3,78,36,11,58,2,3,
KTWorld,2021/2/10,fashions,B1,689,2,205,30,484,70,28,4,70,34,16,59,2,3,
KTWorld,2021/2/11,fashions,B1,489,4,158,32,331,68,16,3,56,35,9,58,2,3,
KTWorld,2021/2/12,fashions,B1,1126,3,410,36,716,64,29,3,125,30,18,63,6,4,
KTWorld,2021/2/13,fashions,B1,1080,2,398,37,682,63,19,2,124,31,12,64,4,3,
KTWorld,2021/2/14,fashions,B1,1327,3,469,35,858,65,28,2,138,30,18,64,6,5,
KTWorld,2021/2/15,fashions,B1,1139,2,405,36,734,64,25,2,121,30,16,64,4,4,
KTWorld,2021/2/16,fashions,B1,1120,3,387,35,733,65,25,2,125,32,16,62,5,4,
KTWorld,2021/2/17,fashions,B1,1114,3,389,35,725,65,26,2,119,31,17,64,3,3,
KTWorld,2021/2/18,fashions,B1,1047,4,344,33,703,67,30,3,123,36,17,58,5,4,
KTWorld,2021/2/19,fashions,B1,741,3,252,34,489,66,33,5,87,35,19,56,4,5,
KTWorld,2021/2/20,fashions,B1,922,3,299,32,623,68,31,3,107,36,17,56,5,5,
KTWorld,2021/2/21,fashions,B1,1242,3,402,32,840,68,27,2,145,36,16,57,6,4,
KTWorld,2021/2/22,fashions,B1,511,3,171,33,340,67,14,3,75,44,7,51,2,3,
KTWorld,2021/2/23,fashions,B1,640,3,197,31,443,69,21,3,74,38,12,55,3,4,
