store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,has-long-hair_number,has-long-hair_rate,has-hat_number,has-hat_rate,has-glasses_number,has-glasses_rate,dropdown
JINS,2021/2/27,fashions,B1,952,0.0335247,619 ,0.650648,333 ,0.349352,24 ,0.024838,410 ,0.430886,409 ,0.429806,109 ,0.114471,416 ,0.437365,32 ,0.0340173,30 ,0.0313175,
JINS,2021/2/28,fashions,B1,592,0.0325812,341 ,0.576077,251 ,0.423923,14 ,0.0228672,238 ,0.402814,276 ,0.467018,64 ,0.1073,233 ,0.394019,29 ,0.0483729,28 ,0.0474934,
Jujiao_Nail_Beauty,2021/2/1,fashions,B2,45,0.00294233,24 ,0.530864,21 ,0.469136,1 ,0.0123457,15 ,0.333333,27 ,0.592593,3 ,0.0617284,12 ,0.271605,3 ,0.0740741,2 ,0.037037,
Jujiao_Nail_Beauty,2021/2/2,fashions,B2,72,0.00433187,34 ,0.47541,38 ,0.52459,0 ,0,38 ,0.52459,34 ,0.467213,1 ,0.00819672,21 ,0.295082,4 ,0.0491803,2 ,0.0327869,
Jujiao_Nail_Beauty,2021/2/3,fashions,B2,69,0.00425847,33 ,0.479339,36 ,0.520661,0 ,0,33 ,0.479339,35 ,0.512397,1 ,0.00826446,25 ,0.355372,3 ,0.0413223,1 ,0.0165289,
Jujiao_Nail_Beauty,2021/2/4,fashions,B2,98,0.0057063,48 ,0.488372,50 ,0.511628,2 ,0.0174419,39 ,0.401163,55 ,0.55814,2 ,0.0232558,30 ,0.30814,3 ,0.0290698,3 ,0.0348837,
Jujiao_Nail_Beauty,2021/2/5,fashions,B2,96,0.00471814,39 ,0.408284,57 ,0.591716,3 ,0.0295858,35 ,0.366864,53 ,0.556213,5 ,0.0473373,23 ,0.242604,8 ,0.0828402,5 ,0.0532544,
Jujiao_Nail_Beauty,2021/2/6,fashions,B2,147,0.00448978,69 ,0.468165,78 ,0.531835,3 ,0.0187266,58 ,0.397004,82 ,0.558052,4 ,0.0262172,42 ,0.284644,9 ,0.0636704,8 ,0.0561798,
Jujiao_Nail_Beauty,2021/2/7,fashions,B2,91,0.00383513,37 ,0.409938,54 ,0.590062,1 ,0.0124224,39 ,0.428571,49 ,0.534162,2 ,0.0248447,21 ,0.229814,8 ,0.0869565,3 ,0.0372671,
Jujiao_Nail_Beauty,2021/2/8,fashions,B2,112,0.00490132,69 ,0.620192,43 ,0.379808,1 ,0.00480769,46 ,0.408654,59 ,0.528846,6 ,0.0576923,40 ,0.355769,6 ,0.0576923,4 ,0.0336538,
Jujiao_Nail_Beauty,2021/2/9,fashions,B2,131,0.00528823,72 ,0.547414,59 ,0.452586,2 ,0.0172414,47 ,0.362069,80 ,0.607759,2 ,0.012931,42 ,0.323276,10 ,0.0732759,10 ,0.0775862,
Jujiao_Nail_Beauty,2021/2/10,fashions,B2,151,0.00500962,81 ,0.535581,70 ,0.464419,1 ,0.00374532,62 ,0.40824,83 ,0.546816,6 ,0.0411985,47 ,0.310861,10 ,0.0674157,6 ,0.0411985,
Jujiao_Nail_Beauty,2021/2/11,fashions,B2,69,0.00510808,39 ,0.569106,30 ,0.430894,1 ,0.00813008,23 ,0.333333,42 ,0.609756,3 ,0.0487805,18 ,0.260163,6 ,0.0894309,7 ,0.097561,
Jujiao_Nail_Beauty,2021/2/12,fashions,B2,110,0.00375991,58 ,0.524752,52 ,0.475248,2 ,0.019802,35 ,0.316832,68 ,0.613861,5 ,0.049505,32 ,0.287129,5 ,0.049505,3 ,0.029703,
Jujiao_Nail_Beauty,2021/2/13,fashions,B2,130,0.00368032,52 ,0.399083,78 ,0.600917,4 ,0.0275229,52 ,0.399083,67 ,0.518349,7 ,0.0550459,36 ,0.279817,8 ,0.059633,4 ,0.0321101,
Jujiao_Nail_Beauty,2021/2/14,fashions,B2,121,0.00275413,60 ,0.497653,61 ,0.502347,1 ,0.00938967,41 ,0.338028,74 ,0.610329,5 ,0.0422535,32 ,0.262911,7 ,0.056338,9 ,0.0704225,
Jujiao_Nail_Beauty,2021/2/15,fashions,B2,109,0.00275399,55 ,0.50505,54 ,0.49495,2 ,0.0151515,42 ,0.388889,61 ,0.555556,4 ,0.040404,34 ,0.308081,4 ,0.0353535,7 ,0.0656566,
Jujiao_Nail_Beauty,2021/2/16,fashions,B2,103,0.00305511,61 ,0.59116,42 ,0.40884,0 ,0,40 ,0.392265,59 ,0.569061,4 ,0.038674,35 ,0.337017,5 ,0.0441989,4 ,0.038674,
Jujiao_Nail_Beauty,2021/2/17,fashions,B2,95,0.00264543,52 ,0.549708,43 ,0.450292,2 ,0.0175439,32 ,0.333333,60 ,0.631579,2 ,0.0175439,34 ,0.362573,4 ,0.0467836,4 ,0.0467836,
Jujiao_Nail_Beauty,2021/2/18,fashions,B2,67,0.00280652,38 ,0.5625,29 ,0.4375,2 ,0.0357143,22 ,0.330357,40 ,0.598214,2 ,0.0357143,23 ,0.348214,6 ,0.0892857,4 ,0.0535714,
Jujiao_Nail_Beauty,2021/2/19,fashions,B2,54,0.00236821,30 ,0.554455,24 ,0.445545,0 ,0,27 ,0.49505,27 ,0.49505,1 ,0.00990099,19 ,0.356436,3 ,0.0594059,3 ,0.049505,
Jujiao_Nail_Beauty,2021/2/20,fashions,B2,86,0.00344717,44 ,0.516556,42 ,0.483444,3 ,0.0397351,38 ,0.437086,44 ,0.509934,1 ,0.013245,29 ,0.337748,5 ,0.0529801,5 ,0.0529801,
Jujiao_Nail_Beauty,2021/2/21,fashions,B2,98,0.00315062,40 ,0.403614,58 ,0.596386,2 ,0.0240964,33 ,0.337349,60 ,0.608434,3 ,0.0301205,28 ,0.283133,5 ,0.0542169,7 ,0.0722892,
Jujiao_Nail_Beauty,2021/2/22,fashions,B2,68,0.00393223,34 ,0.495726,34 ,0.504274,3 ,0.042735,24 ,0.350427,40 ,0.589744,1 ,0.017094,23 ,0.333333,3 ,0.0512821,3 ,0.042735,
Jujiao_Nail_Beauty,2021/2/23,fashions,B2,55,0.00294433,28 ,0.505263,27 ,0.494737,1 ,0.0105263,28 ,0.505263,23 ,0.410526,4 ,0.0736842,22 ,0.4,1 ,0.0105263,2 ,0.0315789,
Jujiao_Nail_Beauty,2021/2/24,fashions,B2,59,0.00311362,33 ,0.566038,26 ,0.433962,1 ,0.00943396,18 ,0.311321,36 ,0.603774,4 ,0.0754717,22 ,0.367925,5 ,0.0849057,2 ,0.0377358,
Jujiao_Nail_Beauty,2021/2/25,fashions,B2,79,0.00389182,43 ,0.543478,36 ,0.456522,1 ,0.0144928,31 ,0.391304,44 ,0.557971,3 ,0.0362319,30 ,0.376812,6 ,0.0724638,3 ,0.0434783,
Jujiao_Nail_Beauty,2021/2/26,fashions,B2,62,0.00285438,24 ,0.394495,38 ,0.605505,1 ,0.00917431,26 ,0.422018,34 ,0.541284,2 ,0.0275229,18 ,0.284404,2 ,0.0366972,5 ,0.0733945,
Jujiao_Nail_Beauty,2021/2/27,fashions,B2,93,0.00230329,47 ,0.50303,46 ,0.49697,1 ,0.0121212,40 ,0.430303,49 ,0.527273,3 ,0.030303,27 ,0.290909,8 ,0.0909091,10 ,0.109091,
Jujiao_Nail_Beauty,2021/2/28,fashions,B2,59,0.00213289,32 ,0.539216,27 ,0.460784,2 ,0.0294118,25 ,0.421569,30 ,0.5,3 ,0.0490196,19 ,0.323529,3 ,0.0490196,3 ,0.0588235,
KIDSIMLE,2021/2/1,kids_babies,L3,48,0.0115746,32 ,0.659091,16 ,0.340909,3 ,0.0681818,22 ,0.465909,16 ,0.329545,7 ,0.136364,13 ,0.261364,0 ,0,2 ,0.0340909,
KIDSIMLE,2021/2/2,kids_babies,L3,41,0.00921348,28 ,0.68,13 ,0.32,6 ,0.146667,15 ,0.373333,16 ,0.386667,4 ,0.0933333,7 ,0.173333,2 ,0.04,2 ,0.0533333,
KIDSIMLE,2021/2/3,kids_babies,L3,44,0.00896495,30 ,0.675,14 ,0.325,4 ,0.1,14 ,0.325,18 ,0.4,8 ,0.175,8 ,0.1875,1 ,0.025,0 ,0,
KIDSIMLE,2021/2/4,kids_babies,L3,66,0.0147585,39 ,0.595041,27 ,0.404959,7 ,0.0991736,34 ,0.512397,20 ,0.305785,5 ,0.0826446,20 ,0.305785,1 ,0.0165289,1 ,0.0165289,
KIDSIMLE,2021/2/5,kids_babies,L3,74,0.0133695,41 ,0.549618,33 ,0.450382,9 ,0.122137,27 ,0.366412,28 ,0.374046,10 ,0.137405,18 ,0.236641,1 ,0.0152672,3 ,0.0458015,
KIDSIMLE,2021/2/6,kids_babies,L3,124,0.0134973,68 ,0.54902,56 ,0.45098,13 ,0.102941,52 ,0.416667,53 ,0.431373,6 ,0.0490196,23 ,0.186275,2 ,0.0196078,5 ,0.0392157,
KIDSIMLE,2021/2/7,kids_babies,L3,61,0.00921311,42 ,0.693878,19 ,0.306122,4 ,0.0714286,19 ,0.306122,34 ,0.55102,4 ,0.0714286,12 ,0.193878,2 ,0.0306122,3 ,0.0510204,
KIDSIMLE,2021/2/8,kids_babies,L3,86,0.0123209,40 ,0.462585,46 ,0.537415,6 ,0.0748299,40 ,0.462585,36 ,0.414966,4 ,0.047619,16 ,0.183673,1 ,0.0136054,2 ,0.0272109,
KIDSIMLE,2021/2/9,kids_babies,L3,95,0.0117954,46 ,0.483444,49 ,0.516556,10 ,0.10596,40 ,0.423841,38 ,0.403974,6 ,0.0662252,20 ,0.205298,4 ,0.0397351,1 ,0.013245,
KIDSIMLE,2021/2/10,kids_babies,L3,85,0.00962301,43 ,0.5,43 ,0.5,11 ,0.130435,36 ,0.427536,31 ,0.369565,6 ,0.0724638,18 ,0.210145,1 ,0.0144928,2 ,0.0289855,
KIDSIMLE,2021/2/11,kids_babies,L3,21,0.00438505,7 ,0.342105,14 ,0.657895,3 ,0.157895,6 ,0.263158,11 ,0.526316,1 ,0.0526316,3 ,0.131579,1 ,0.0263158,1 ,0.0526316,
KIDSIMLE,2021/2/12,kids_babies,L3,32,0.00363389,12 ,0.372549,20 ,0.627451,5 ,0.156863,14 ,0.431373,13 ,0.392157,1 ,0.0196078,6 ,0.176471,0 ,0,1 ,0.0196078,
KIDSIMLE,2021/2/13,kids_babies,L3,47,0.00456266,27 ,0.566265,20 ,0.433735,7 ,0.144578,18 ,0.385542,21 ,0.445783,1 ,0.0240964,10 ,0.216867,1 ,0.0120482,3 ,0.0722892,
KIDSIMLE,2021/2/14,kids_babies,L3,30,0.00268336,23 ,0.763636,7 ,0.236364,2 ,0.0545455,16 ,0.527273,9 ,0.290909,4 ,0.127273,6 ,0.2,1 ,0.0181818,2 ,0.0545455,
KIDSIMLE,2021/2/15,kids_babies,L3,71,0.00653655,37 ,0.520661,34 ,0.479339,4 ,0.0495868,26 ,0.363636,38 ,0.528926,4 ,0.0578512,15 ,0.214876,4 ,0.0495868,2 ,0.0330579,
KIDSIMLE,2021/2/16,kids_babies,L3,108,0.0108477,54 ,0.497409,54 ,0.502591,12 ,0.11399,44 ,0.409326,46 ,0.430052,5 ,0.0466321,22 ,0.207254,2 ,0.015544,4 ,0.0362694,
KIDSIMLE,2021/2/17,kids_babies,L3,127,0.012542,62 ,0.4875,65 ,0.5125,12 ,0.0958333,48 ,0.375,58 ,0.458333,9 ,0.0708333,24 ,0.1875,2 ,0.0125,4 ,0.0333333,
KIDSIMLE,2021/2/18,kids_babies,L3,68,0.0124839,42 ,0.614754,26 ,0.385246,9 ,0.131148,27 ,0.401639,25 ,0.360656,7 ,0.106557,16 ,0.229508,2 ,0.0327869,1 ,0.00819672,
KIDSIMLE,2021/2/19,kids_babies,L3,101,0.0166064,56 ,0.549708,45 ,0.450292,15 ,0.146199,44 ,0.432749,37 ,0.362573,6 ,0.0584795,24 ,0.239766,2 ,0.0233918,5 ,0.0467836,
KIDSIMLE,2021/2/20,kids_babies,L3,80,0.0137575,45 ,0.558621,35 ,0.441379,6 ,0.0758621,29 ,0.365517,35 ,0.441379,9 ,0.117241,20 ,0.248276,1 ,0.0137931,2 ,0.0206897,
KIDSIMLE,2021/2/21,kids_babies,L3,92,0.0123357,53 ,0.57764,39 ,0.42236,10 ,0.10559,33 ,0.360248,37 ,0.403727,12 ,0.130435,22 ,0.242236,3 ,0.0310559,3 ,0.0310559,
KIDSIMLE,2021/2/22,kids_babies,L3,43,0.00849635,25 ,0.584416,18 ,0.415584,6 ,0.12987,22 ,0.519481,13 ,0.311688,2 ,0.038961,8 ,0.194805,1 ,0.012987,1 ,0.025974,
KIDSIMLE,2021/2/23,kids_babies,L3,70,0.01244,39 ,0.561151,31 ,0.438849,5 ,0.0647482,32 ,0.460432,30 ,0.42446,4 ,0.0503597,17 ,0.23741,1 ,0.0143885,2 ,0.028777,
KIDSIMLE,2021/2/24,kids_babies,L3,55,0.00924525,35 ,0.636364,20 ,0.363636,6 ,0.111111,17 ,0.313131,29 ,0.525253,3 ,0.050505,9 ,0.171717,1 ,0.010101,1 ,0.020202,
KIDSIMLE,2021/2/25,kids_babies,L3,61,0.0114489,40 ,0.663462,21 ,0.336538,4 ,0.0673077,33 ,0.538462,19 ,0.317308,5 ,0.0769231,15 ,0.25,2 ,0.0384615,2 ,0.0288462,
KIDSIMLE,2021/2/26,kids_babies,L3,53,0.00866863,36 ,0.681319,17 ,0.318681,5 ,0.0989011,17 ,0.32967,27 ,0.505494,3 ,0.0659341,15 ,0.285714,1 ,0.010989,2 ,0.032967,
KIDSIMLE,2021/2/27,kids_babies,L3,90,0.00890384,47 ,0.524691,43 ,0.475309,11 ,0.123457,38 ,0.425926,34 ,0.376543,7 ,0.0740741,17 ,0.185185,3 ,0.0308642,3 ,0.037037,
KIDSIMLE,2021/2/28,kids_babies,L3,100,0.0121242,61 ,0.611702,39 ,0.388298,9 ,0.0904255,41 ,0.409574,42 ,0.420213,8 ,0.0797872,20 ,0.196809,3 ,0.0265957,5 ,0.0478723,
KKV,2021/2/1,fashions,B2,320,0.0264835,185 ,0.576829,135 ,0.423171,4 ,0.0128049,93 ,0.292073,210 ,0.654878,13 ,0.0402439,98 ,0.306707,14 ,0.0439024,7 ,0.0207317,
KKV,2021/2/2,fashions,B2,304,0.0238637,174 ,0.573341,130 ,0.426659,4 ,0.0139697,86 ,0.282887,203 ,0.669383,10 ,0.0337602,88 ,0.288708,13 ,0.0442375,7 ,0.0221187,
KKV,2021/2/3,fashions,B2,309,0.0238721,185 ,0.598098,124 ,0.401902,5 ,0.0148633,86 ,0.278835,204 ,0.661118,14 ,0.0451843,94 ,0.305589,14 ,0.0445898,6 ,0.020214,
KKV,2021/2/4,fashions,B2,363,0.0268352,220 ,0.604932,143 ,0.395068,5 ,0.0146905,103 ,0.28489,237 ,0.651626,18 ,0.0487933,108 ,0.296957,16 ,0.0440714,8 ,0.023085,
KKV,2021/2/5,fashions,B2,386,0.0238861,229 ,0.593067,157 ,0.406933,6 ,0.0147198,116 ,0.300095,247 ,0.639601,18 ,0.045584,110 ,0.2849,18 ,0.0460589,9 ,0.022792,
KKV,2021/2/6,fashions,B2,671,0.023769,410 ,0.611545,261 ,0.388455,14 ,0.0203735,184 ,0.274024,418 ,0.62343,55 ,0.0821732,187 ,0.278778,28 ,0.0410866,12 ,0.0183362,
KKV,2021/2/7,fashions,B2,473,0.0265626,286 ,0.604859,187 ,0.395141,8 ,0.0170503,135 ,0.285166,304 ,0.642796,26 ,0.0549872,143 ,0.30179,20 ,0.0421995,9 ,0.0187553,
KKV,2021/2/8,fashions,B2,488,0.0260726,300 ,0.614899,188 ,0.385101,15 ,0.0298822,145 ,0.297138,301 ,0.616162,28 ,0.0568182,152 ,0.311448,20 ,0.0408249,11 ,0.0227273,
KKV,2021/2/9,fashions,B2,572,0.0243404,355 ,0.620055,217 ,0.379945,14 ,0.0242852,152 ,0.266353,361 ,0.631414,45 ,0.0779475,184 ,0.321582,19 ,0.0329025,14 ,0.0250685,
KKV,2021/2/10,fashions,B2,731,0.0274152,445 ,0.609081,286 ,0.390919,17 ,0.0227031,198 ,0.271018,460 ,0.628946,57 ,0.0773324,215 ,0.294785,22 ,0.0297978,25 ,0.0340546,
KKV,2021/2/11,fashions,B2,301,0.0268008,166 ,0.551904,135 ,0.448096,7 ,0.0224048,74 ,0.246453,202 ,0.669903,18 ,0.0612397,78 ,0.257655,13 ,0.0448096,10 ,0.034354,
KKV,2021/2/12,fashions,B2,780,0.0282159,474 ,0.607251,306 ,0.392749,15 ,0.0188822,197 ,0.252643,493 ,0.632553,75 ,0.0959214,217 ,0.278701,31 ,0.0396526,23 ,0.0298338,
KKV,2021/2/13,fashions,B2,863,0.0261349,526 ,0.609103,337 ,0.390897,27 ,0.0311245,213 ,0.246319,544 ,0.630187,80 ,0.0923695,228 ,0.263722,31 ,0.0364792,27 ,0.0311245,
KKV,2021/2/14,fashions,B2,1003,0.0246322,648 ,0.64611,355 ,0.35389,19 ,0.0189753,237 ,0.236559,637 ,0.635357,109 ,0.109108,275 ,0.273877,29 ,0.0290955,23 ,0.0234029,
KKV,2021/2/15,fashions,B2,953,0.0248864,607 ,0.637171,346 ,0.362829,21 ,0.0222011,227 ,0.238503,608 ,0.637488,97 ,0.101808,274 ,0.287345,28 ,0.0288614,21 ,0.0215668,
KKV,2021/2/16,fashions,B2,739,0.0235816,463 ,0.627106,276 ,0.372894,17 ,0.0227106,179 ,0.242857,481 ,0.650916,62 ,0.0835165,211 ,0.285348,21 ,0.0289377,19 ,0.025641,
KKV,2021/2/17,fashions,B2,822,0.0256402,502 ,0.611208,320 ,0.388792,14 ,0.0171629,201 ,0.244834,534 ,0.649037,73 ,0.0889667,238 ,0.289317,25 ,0.0304729,22 ,0.0269702,
KKV,2021/2/18,fashions,B2,521,0.0282952,312 ,0.59864,209 ,0.40136,6 ,0.0122449,136 ,0.261225,347 ,0.666667,31 ,0.0598639,153 ,0.294331,18 ,0.0340136,13 ,0.0258503,
KKV,2021/2/19,fashions,B2,548,0.0282824,325 ,0.593146,223 ,0.406854,11 ,0.0206503,147 ,0.268893,356 ,0.649824,33 ,0.0606327,163 ,0.297452,21 ,0.038225,17 ,0.0311951,
KKV,2021/2/20,fashions,B2,493,0.0236598,286 ,0.579255,207 ,0.420745,10 ,0.0211046,129 ,0.262236,318 ,0.644814,35 ,0.0718455,137 ,0.278401,20 ,0.0404131,14 ,0.0278401,
KKV,2021/2/21,fashions,B2,644,0.0240406,380 ,0.589704,264 ,0.410296,11 ,0.0176719,178 ,0.276604,396 ,0.615444,58 ,0.0902805,186 ,0.288129,25 ,0.0391856,18 ,0.0276604,
KKV,2021/2/22,fashions,B2,370,0.0256944,218 ,0.589375,152 ,0.410625,9 ,0.0254566,115 ,0.309906,226 ,0.610404,20 ,0.0542335,120 ,0.323741,12 ,0.031544,11 ,0.028777,
KKV,2021/2/23,fashions,B2,437,0.0305402,250 ,0.57158,187 ,0.42842,7 ,0.0164369,113 ,0.257688,296 ,0.677094,21 ,0.0487805,128 ,0.292683,16 ,0.0371156,12 ,0.0265111,
KKV,2021/2/24,fashions,B2,388,0.0244934,228 ,0.587225,160 ,0.412775,9 ,0.0230811,101 ,0.259259,257 ,0.661299,22 ,0.0563607,121 ,0.311863,14 ,0.037037,9 ,0.0241546,
KKV,2021/2/25,fashions,B2,455,0.0287647,275 ,0.605144,180 ,0.394856,10 ,0.0216843,120 ,0.263238,302 ,0.663641,23 ,0.0514372,143 ,0.31417,17 ,0.0383258,11 ,0.0237015,
KKV,2021/2/26,fashions,B2,540,0.0294889,326 ,0.604167,214 ,0.395833,10 ,0.0180556,157 ,0.290278,339 ,0.627778,35 ,0.0638889,167 ,0.309259,23 ,0.0421296,13 ,0.024537,
KKV,2021/2/27,fashions,B2,829,0.0238589,525 ,0.633055,304 ,0.366945,19 ,0.0223706,215 ,0.259766,526 ,0.635058,69 ,0.0828047,247 ,0.298497,27 ,0.0327212,22 ,0.0260434,
KKV,2021/2/28,fashions,B2,668,0.0257875,394 ,0.590502,274 ,0.409498,14 ,0.0210198,174 ,0.260802,423 ,0.632931,57 ,0.0852472,188 ,0.281432,23 ,0.0338653,18 ,0.0264694,
KT_World,2021/2/1,fashions,B1,256,0.0179523,69 ,0.27033,187 ,0.72967,8 ,0.032967,92 ,0.36044,146 ,0.569231,10 ,0.0373626,16 ,0.0615385,8 ,0.0307692,7 ,0.0285714,
KT_World,2021/2/2,fashions,B1,274,0.0167882,84 ,0.305613,190 ,0.694387,7 ,0.024948,96 ,0.351351,163 ,0.596674,7 ,0.027027,18 ,0.0665281,6 ,0.022869,5 ,0.018711,
KT_World,2021/2/3,fashions,B1,286,0.020382,89 ,0.31,197 ,0.69,5 ,0.018,114 ,0.4,160 ,0.558,7 ,0.024,24 ,0.084,3 ,0.012,9 ,0.03,
KT_World,2021/2/4,fashions,B1,432,0.0248219,133 ,0.307692,299 ,0.692308,15 ,0.0343407,169 ,0.391484,237 ,0.548077,11 ,0.0260989,41 ,0.0947802,7 ,0.0151099,8 ,0.0192308,
KT_World,2021/2/5,fashions,B1,407,0.0224218,125 ,0.306184,282 ,0.693816,16 ,0.0392157,150 ,0.369532,228 ,0.559578,13 ,0.0316742,24 ,0.0588235,6 ,0.0135747,9 ,0.0211161,
KT_World,2021/2/6,fashions,B1,753,0.0232207,229 ,0.304553,524 ,0.695447,21 ,0.0274725,274 ,0.364207,429 ,0.569074,30 ,0.0392465,51 ,0.0675039,11 ,0.0149137,15 ,0.0196232,
KT_World,2021/2/7,fashions,B1,578,0.0241983,197 ,0.340206,381 ,0.659794,21 ,0.0360825,229 ,0.395876,308 ,0.53299,20 ,0.0350515,50 ,0.0865979,14 ,0.0247423,12 ,0.0206186,
KT_World,2021/2/8,fashions,B1,606,0.0242109,200 ,0.329868,406 ,0.670132,23 ,0.0387524,208 ,0.3431,354 ,0.584121,21 ,0.0340265,39 ,0.0642722,14 ,0.0226843,6 ,0.0094518,
KT_World,2021/2/9,fashions,B1,659,0.0251287,216 ,0.327928,443 ,0.672072,18 ,0.0279279,239 ,0.362162,384 ,0.581982,18 ,0.0279279,42 ,0.063964,9 ,0.0144144,10 ,0.0153153,
KT_World,2021/2/10,fashions,B1,689,0.0217104,205 ,0.297321,484 ,0.702679,28 ,0.0406223,235 ,0.3414,404 ,0.585998,22 ,0.0319793,42 ,0.0605013,8 ,0.0121003,8 ,0.011236,
KT_World,2021/2/11,fashions,B1,489,0.0370623,158 ,0.323171,331 ,0.676829,16 ,0.0317073,174 ,0.354878,285 ,0.582927,15 ,0.0304878,33 ,0.0682927,13 ,0.0256098,9 ,0.0182927,
KT_World,2021/2/12,fashions,B1,1126,0.0290641,410 ,0.36455,716 ,0.63545,29 ,0.0253968,343 ,0.304233,705 ,0.625926,50 ,0.0444444,60 ,0.0529101,23 ,0.0206349,15 ,0.0132275,
KT_World,2021/2/13,fashions,B1,1080,0.0242937,398 ,0.368948,682 ,0.631052,19 ,0.017251,337 ,0.31163,688 ,0.636617,37 ,0.034502,63 ,0.0584307,22 ,0.0205899,17 ,0.0155815,
KT_World,2021/2/14,fashions,B1,1327,0.0274451,469 ,0.353482,858 ,0.646518,28 ,0.0212766,391 ,0.294971,845 ,0.636847,62 ,0.0469052,74 ,0.0560928,17 ,0.0125725,22 ,0.016441,
KT_World,2021/2/15,fashions,B1,1139,0.0245046,405 ,0.355851,734 ,0.644149,25 ,0.0218085,340 ,0.298404,732 ,0.643085,42 ,0.0367021,58 ,0.0510638,21 ,0.0180851,13 ,0.0117021,
KT_World,2021/2/16,fashions,B1,1120,0.0279895,387 ,0.345372,733 ,0.654628,25 ,0.0225734,361 ,0.322235,691 ,0.616817,43 ,0.0383747,63 ,0.0558691,14 ,0.0124154,18 ,0.0163657,
KT_World,2021/2/17,fashions,B1,1114,0.0258409,389 ,0.349189,725 ,0.650811,26 ,0.0232432,341 ,0.306486,715 ,0.642162,31 ,0.0281081,61 ,0.0551351,23 ,0.0205405,12 ,0.0108108,
KT_World,2021/2/18,fashions,B1,1047,0.036926,344 ,0.328696,703 ,0.671304,30 ,0.0284058,376 ,0.358841,602 ,0.575072,39 ,0.0376812,73 ,0.0701449,16 ,0.0150725,16 ,0.0150725,
KT_World,2021/2/19,fashions,B1,741,0.0286709,252 ,0.339775,489 ,0.660225,33 ,0.0450886,257 ,0.347021,417 ,0.562802,33 ,0.0450886,47 ,0.0636071,12 ,0.0161031,12 ,0.0161031,
KT_World,2021/2/20,fashions,B1,922,0.0328032,299 ,0.32386,623 ,0.67614,31 ,0.0337079,331 ,0.35889,517 ,0.561137,43 ,0.0462657,62 ,0.0667548,26 ,0.0277594,17 ,0.0185063,
KT_World,2021/2/21,fashions,B1,1242,0.0335033,402 ,0.323322,840 ,0.676678,27 ,0.0220554,448 ,0.360863,712 ,0.57297,55 ,0.0441107,82 ,0.0656969,23 ,0.0187705,21 ,0.0168935,
KT_World,2021/2/22,fashions,B1,511,0.0269415,171 ,0.334884,340 ,0.665116,14 ,0.0267442,224 ,0.438372,260 ,0.509302,13 ,0.0255814,53 ,0.104651,13 ,0.0255814,17 ,0.0325581,
KT_World,2021/2/23,fashions,B1,640,0.0315878,197 ,0.307692,443 ,0.692308,21 ,0.0334842,241 ,0.376471,353 ,0.552036,24 ,0.0380091,49 ,0.0769231,13 ,0.0199095,12 ,0.0180995,
KT_World,2021/2/24,fashions,B1,602,0.0294607,208 ,0.345588,394 ,0.654412,15 ,0.0241597,222 ,0.368697,347 ,0.576681,18 ,0.0304622,46 ,0.0756303,9 ,0.0157563,20 ,0.032563,
KT_World,2021/2/25,fashions,B1,588,0.0289527,185 ,0.313942,403 ,0.686058,24 ,0.0411234,228 ,0.388165,319 ,0.542628,17 ,0.0280843,53 ,0.0902708,13 ,0.0220662,18 ,0.0300903,
KT_World,2021/2/26,fashions,B1,655,0.0274979,233 ,0.356364,422 ,0.643636,13 ,0.02,251 ,0.383636,365 ,0.557273,26 ,0.0390909,53 ,0.0809091,23 ,0.0354545,15 ,0.0227273,
KT_World,2021/2/27,fashions,B1,1308,0.0306474,459 ,0.350933,849 ,0.649067,29 ,0.021848,444 ,0.339554,780 ,0.596268,55 ,0.0423305,78 ,0.0596268,24 ,0.0182066,12 ,0.00910332,
KT_World,2021/2/28,fashions,B1,1059,0.0308908,355 ,0.334776,704 ,0.665224,26 ,0.0248783,380 ,0.358572,609 ,0.574905,44 ,0.0416441,61 ,0.0578691,25 ,0.0232558,17 ,0.016225,
Little_Oasis,2021/2/1,kids_babies,L1,187,0.022449,102 ,0.544199,85 ,0.455801,7 ,0.0359116,58 ,0.309392,118 ,0.632597,4 ,0.0220994,52 ,0.279006,14 ,0.0745856,6 ,0.0303867,
Little_Oasis,2021/2/2,kids_babies,L1,288,0.0325866,178 ,0.618705,110 ,0.381295,14 ,0.0485611,103 ,0.357914,162 ,0.561151,9 ,0.0323741,95 ,0.329137,12 ,0.0431655,4 ,0.0125899,
Little_Oasis,2021/2/3,kids_babies,L1,221,0.0221243,140 ,0.634259,81 ,0.365741,12 ,0.0532407,83 ,0.377315,118 ,0.532407,8 ,0.037037,72 ,0.326389,5 ,0.0231481,4 ,0.0162037,
Little_Oasis,2021/2/4,kids_babies,L1,156,0.0163402,91 ,0.584375,65 ,0.415625,8 ,0.05,54 ,0.346875,89 ,0.56875,5 ,0.034375,52 ,0.33125,8 ,0.05,2 ,0.015625,
Little_Oasis,2021/2/5,kids_babies,L1,198,0.0176581,119 ,0.599022,79 ,0.400978,12 ,0.0586797,81 ,0.408313,102 ,0.513447,4 ,0.0195599,76 ,0.386308,6 ,0.0317848,6 ,0.0293399,
